_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6773f9adbc0adbb9a2fb78d6,Jogo de copos,utilidades domesticas,34.14,0.0,2023-03-13,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
6773f9adbc0adbb9a2fb78d7,Dinossauro Rex,brinquedos,20.9,2.0012772994,2023-03-13,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
6773f9adbc0adbb9a2fb78d8,Jogo de tabuleiro,brinquedos,344.8,19.046574853,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
6773f9adbc0adbb9a2fb78d9,Violão,instrumentos musicais,288.1,12.9248973453,2023-03-13,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb78da,Corda de pular,esporte e lazer,33.84,0.0,2023-03-13,Bruno Rodrigues,PR,5,cartao_credito,5,-24.89,-51.55
6773f9adbc0adbb9a2fb78db,Smart TV,eletronicos,2139.37,114.8034315864,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb78dc,Assistente virtual,eletronicos,346.81,16.0510282219,2023-03-13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb78e5,Jogo de panelas,utilidades domesticas,110.76,6.4287413143,2021-04-13,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
6773f9adbc0adbb9a2fb78e6,Kit banquetas,moveis,410.73,22.3964018479,2021-04-13,Camila Ribeiro,SC,1,cartao_credito,2,-27.45,-50.95
6773f9adbc0adbb9a2fb78e7,Cama king,moveis,618.54,30.5198332484,2021-04-13,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
6773f9adbc0adbb9a2fb78e8,Poltrona,moveis,341.92,15.790650433,2021-04-13,Bruno Rodrigues,ES,5,cartao_credito,10,-19.19,-40.34
6773f9adbc0adbb9a2fb78e9,Xadrez de madeira,brinquedos,40.4,0.0,2021-04-13,Rafael Costa,PE,5,cartao_credito,6,-8.38,-37.86
6773f9adbc0adbb9a2fb78ea,Cama box,moveis,546.43,26.6801926844,2021-04-13,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb78eb,Smart TV,eletronicos,2467.6,131.9233809882,2021-04-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb78ec,Lava louças,eletrodomesticos,1765.66,91.6005222483,2021-04-13,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb78ed,Cubo mágico 8x8,brinquedos,17.59,1.2253913944,2022-04-13,Mariana Ferreira,MG,1,cartao_credito,2,-18.1,-44.38
6773f9adbc0adbb9a2fb78ee,Copo térmico,esporte e lazer,86.9,5.1534285593,2022-04-13,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
6773f9adbc0adbb9a2fb78ef,Headset,eletronicos,274.28,12.1890239214,2022-04-13,Larissa Alves,MG,5,cartao_credito,8,-18.1,-44.38
6773f9adbc0adbb9a2fb78f0,Mesa de jantar,moveis,422.23,22.7712540739,2022-04-13,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
6773f9adbc0adbb9a2fb78f1,Lava louças,eletrodomesticos,1505.5,80.6944503734,2022-04-13,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
6773f9adbc0adbb9a2fb78f2,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04-13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
6773f9adbc0adbb9a2fb78f3,Bola de vôlei,esporte e lazer,77.19,1.6945743477,2022-04-13,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb78f4,Celular Plus X42,eletronicos,3176.17,169.4046232072,2022-04-13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb78f5,Guarda roupas,moveis,699.75,34.8440214359,2022-04-13,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb78fd,Celular Plus X42,eletronicos,1934.39,103.888863249,2021-05-13,Pedro Gomes,SC,1,cartao_credito,10,-27.45,-50.95
6773f9adbc0adbb9a2fb78fe,Bicicleta,esporte e lazer,560.87,27.449079243,2021-05-13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb78ff,Blocos de montar,brinquedos,35.57,0.0,2021-05-13,João Souza,SP,1,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb7900,Boneca bebê,brinquedos,55.68,3.4910574816,2021-05-13,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7901,Blocos de montar,brinquedos,32.94,2.2850604283,2021-05-13,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb7902,Lava louças,eletrodomesticos,1503.3,80.3349792789,2021-05-13,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb7903,Celular Plus X42,eletronicos,3314.85,174.0902291594,2021-05-13,Rafael Costa,PI,5,cartao_credito,3,-6.6,-42.28
6773f9adbc0adbb9a2fb7904,Cubo mágico 8x8,brinquedos,11.92,7.014318505,2021-05-13,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
6773f9adbc0adbb9a2fb7905,Geladeira,eletrodomesticos,2239.38,122.4040643637,2021-05-13,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
6773f9adbc0adbb9a2fb7906,Corda de pular,esporte e lazer,17.56,0.0,2022-05-13,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
6773f9adbc0adbb9a2fb7907,Blocos de montar,brinquedos,50.41,3.2152853715,2022-05-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7908,Pandeiro,instrumentos musicais,56.93,3.5624557567,2022-05-13,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
6773f9adbc0adbb9a2fb7909,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05-13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb790a,Bola de basquete,esporte e lazer,37.65,2.6917613842,2022-05-13,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb790b,Tablet ABXY,eletronicos,2260.98,117.9748221258,2022-05-13,Felipe Santos,PB,4,boleto,1,-7.28,-36.72
6773f9adbc0adbb9a2fb790c,Assistente virtual,eletronicos,166.75,9.1620617574,2022-05-13,Isabella Pereira,RJ,3,cartao_credito,8,-22.25,-42.66
6773f9adbc0adbb9a2fb790d,Cômoda,moveis,401.22,21.8900229578,2022-05-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
6773f9adbc0adbb9a2fb7910,Guarda roupas,moveis,657.9,35.9196109462,2021-06-13,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
6773f9adbc0adbb9a2fb7911,Celular Plus X42,eletronicos,2487.57,130.0400579516,2021-06-13,Rafael Costa,MS,5,cartao_credito,6,-20.51,-54.54
6773f9adbc0adbb9a2fb7912,Jogo de copos,utilidades domesticas,49.22,3.3078290769,2021-06-13,Larissa Alves,GO,5,boleto,1,-15.98,-49.86
6773f9adbc0adbb9a2fb7913,Bola de basquete,esporte e lazer,86.79,10.8632417873,2021-06-13,Felipe Santos,BA,4,cartao_credito,1,-13.29,-41.71
6773f9adbc0adbb9a2fb7914,Copo térmico,esporte e lazer,72.76,7.0380674313,2021-06-13,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
6773f9adbc0adbb9a2fb7915,Mesa de centro,moveis,295.35,13.3109380344,2021-06-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb7916,Dashboards com Power BI,livros,43.94,8.5816081974,2021-06-13,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb7917,Xadrez de madeira,brinquedos,28.97,2.0688303361,2021-06-13,Bianca Santos,ES,5,cartao_credito,1,-19.19,-40.34
6773f9adbc0adbb9a2fb7918,Carrinho controle remoto,brinquedos,84.71,2.0949917245,2021-06-13,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7919,TV Led UHD 4K,eletronicos,2999.21,157.2833487319,2021-06-13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb791a,Assistente virtual,eletronicos,338.83,18.3304549748,2021-06-13,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
6773f9adbc0adbb9a2fb791b,Iniciando em programação,livros,89.83,5.6715924301,2021-06-13,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
6773f9adbc0adbb9a2fb791c,Smart TV,eletronicos,2438.43,130.3701662433,2022-06-13,Camila Ribeiro,RS,3,cartao_credito,1,-30.17,-53.5
6773f9adbc0adbb9a2fb791d,Iniciando em programação,livros,59.3,0.0,2022-06-13,Bruno Rodrigues,RS,5,cartao_credito,4,-30.17,-53.5
6773f9adbc0adbb9a2fb791e,Lava louças,eletrodomesticos,1750.68,93.5015691565,2022-06-13,Beatriz Moraes,SP,1,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb791f,Cubo mágico 8x8,brinquedos,11.68,0.0,2022-06-13,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
6773f9adbc0adbb9a2fb7920,TV Led UHD 4K,eletronicos,3712.69,198.3765853802,2022-06-13,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
6773f9adbc0adbb9a2fb7921,Cubo mágico 8x8,brinquedos,27.64,7.7136822343,2022-06-13,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb7922,Faqueiro,utilidades domesticas,46.72,0.0,2022-06-13,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb792a,Bicicleta,esporte e lazer,859.71,46.060097054,2021-07-13,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb792b,Guarda roupas,moveis,600.99,33.6537038317,2021-07-13,Pedro Gomes,MG,2,cartao_credito,5,-18.1,-44.38
6773f9adbc0adbb9a2fb792c,Panela de pressão,utilidades domesticas,123.93,4.1833387349,2021-07-13,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb792d,Cubo mágico 8x8,brinquedos,12.41,0.0,2022-07-13,Isabella Pereira,RJ,2,cartao_credito,10,-22.25,-42.66
6773f9adbc0adbb9a2fb792e,Cama box,moveis,652.74,35.2875458197,2022-07-13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb792f,Violão,instrumentos musicais,584.52,28.7083705943,2022-07-13,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7930,Bola de basquete,esporte e lazer,64.15,3.946899036,2022-07-13,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
6773f9adbc0adbb9a2fb7931,Jogo de tabuleiro,brinquedos,279.58,15.8266417426,2022-07-13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7932,Mochila,esporte e lazer,126.0,7.2402254663,2022-07-13,Felipe Santos,RJ,1,cartao_credito,4,-22.25,-42.66
6773f9adbc0adbb9a2fb7933,Kit banquetas,moveis,333.54,15.3444406434,2022-07-13,Rafael Costa,RJ,3,boleto,1,-22.25,-42.66
6773f9adbc0adbb9a2fb793b,Blocos de montar,brinquedos,47.49,8.9083139961,2021-08-13,Lucas Oliveira,RJ,5,cartao_credito,7,-22.25,-42.66
6773f9adbc0adbb9a2fb793c,Jogo de copos,utilidades domesticas,55.98,3.5118711147,2021-08-13,Mariana Ferreira,MG,3,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb793d,Celular ABXY,eletronicos,1733.71,93.713957147,2021-08-13,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
6773f9adbc0adbb9a2fb793e,Guitarra,instrumentos musicais,1202.06,64.5371832434,2021-08-13,Rafael Costa,PE,4,cartao_credito,4,-8.38,-37.86
6773f9adbc0adbb9a2fb793f,Kit banquetas,moveis,335.52,18.1542074326,2021-08-13,Beatriz Moraes,DF,2,cartao_credito,3,-15.83,-47.86
6773f9adbc0adbb9a2fb7940,Dashboards com Power BI,livros,55.41,0.0,2021-08-13,Pedro Gomes,SP,3,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7941,Cômoda,moveis,377.46,20.6297139731,2021-08-13,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7942,Mochila,esporte e lazer,121.46,6.9984841244,2021-08-13,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb7943,Modelagem preditiva,livros,69.9,4.0050906213,2022-08-13,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
6773f9adbc0adbb9a2fb7944,Geladeira,eletrodomesticos,1974.39,105.4134536465,2022-08-13,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
6773f9adbc0adbb9a2fb7945,Cama king,moveis,1290.54,75.0969868999,2022-08-13,Juliana Costa,RJ,1,cupom,1,-22.25,-42.66
6773f9adbc0adbb9a2fb7946,Mesa de jantar,moveis,322.02,18.086444066,2022-08-13,Camila Ribeiro,RJ,3,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb7947,Smartwatch,eletronicos,284.25,15.6665618864,2022-08-13,Beatriz Moraes,RJ,3,cupom,1,-22.25,-42.66
6773f9adbc0adbb9a2fb7948,Bola de vôlei,esporte e lazer,59.54,3.8573380302,2022-08-13,João Souza,GO,3,cartao_credito,1,-15.98,-49.86
6773f9adbc0adbb9a2fb7949,Headset,eletronicos,81.83,5.0442134729,2022-08-13,Rafael Costa,RS,5,cartao_credito,1,-30.17,-53.5
6773f9adbc0adbb9a2fb794a,Secadora de roupas,eletrodomesticos,1318.52,67.7916624259,2022-08-13,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb794f,Cubo mágico 8x8,brinquedos,27.68,0.0,2021-09-13,Thiago Silva,SC,5,cartao_credito,7,-27.45,-50.95
6773f9adbc0adbb9a2fb7950,Impressora,eletronicos,491.99,26.4801133042,2021-09-13,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
6773f9adbc0adbb9a2fb7951,Bola de vôlei,esporte e lazer,68.85,4.6059032036,2021-09-13,Larissa Alves,PA,5,cartao_credito,4,-3.79,-52.48
6773f9adbc0adbb9a2fb7952,Celular ABXY,eletronicos,1371.06,70.5892593644,2021-09-13,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7953,Secadora de roupas,eletrodomesticos,1521.34,81.8951933701,2021-09-13,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb7954,Jogo de panelas,utilidades domesticas,280.71,15.4732280005,2021-09-13,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
6773f9adbc0adbb9a2fb7955,Copo térmico,esporte e lazer,57.18,3.570927969,2021-09-13,Bianca Santos,PR,3,cartao_credito,2,-24.89,-51.55
6773f9adbc0adbb9a2fb7956,Poltrona,moveis,264.48,11.6672034038,2021-09-13,João Souza,RJ,4,boleto,1,-22.25,-42.66
6773f9adbc0adbb9a2fb7957,Cubo mágico 8x8,brinquedos,21.38,2.0268358553,2021-09-13,Camila Ribeiro,MT,5,cartao_credito,10,-12.64,-55.42
6773f9adbc0adbb9a2fb7958,Violão,instrumentos musicais,363.08,20.2213328838,2022-09-13,Pedro Gomes,BA,1,cartao_credito,4,-13.29,-41.71
6773f9adbc0adbb9a2fb7959,Dinossauro Rex,brinquedos,21.64,7.3942002848,2022-09-13,Thiago Silva,MG,1,cartao_credito,6,-18.1,-44.38
6773f9adbc0adbb9a2fb795a,Cama box,moveis,445.51,21.3065062925,2022-09-13,Rafael Costa,MG,3,cartao_credito,2,-18.1,-44.38
6773f9adbc0adbb9a2fb795b,Boneca bebê,brinquedos,70.34,1.3298324553,2022-09-13,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
6773f9adbc0adbb9a2fb795c,Geladeira,eletrodomesticos,3314.11,182.7083227059,2022-09-13,Lucas Oliveira,PI,5,cartao_credito,2,-6.6,-42.28
6773f9adbc0adbb9a2fb795d,Jogo de panelas,utilidades domesticas,153.17,8.6869462279,2022-09-13,Bianca Santos,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb795e,Mesa de centro,moveis,277.78,12.375388392,2022-09-13,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb795f,Bateria,instrumentos musicais,1215.5,65.2479832748,2022-09-13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7960,Jogo de tabuleiro,brinquedos,203.95,11.7995717682,2022-09-13,Rafael Costa,GO,4,cartao_credito,10,-15.98,-49.86
6773f9adbc0adbb9a2fb7961,Sofá retrátil,moveis,858.22,43.2820721942,2022-09-13,Larissa Alves,MG,3,cartao_credito,3,-18.1,-44.38
6773f9adbc0adbb9a2fb7962,Mesa de centro,moveis,160.67,10.207988492,2022-09-13,Mariana Ferreira,SC,5,cartao_credito,10,-27.45,-50.95
6773f9adbc0adbb9a2fb796d,Bola de basquete,esporte e lazer,48.83,2.8831765084,2021-10-13,Bianca Santos,MA,1,cartao_credito,2,-5.42,-45.44
6773f9adbc0adbb9a2fb796e,Headset,eletronicos,197.77,11.419072703,2021-10-13,Felipe Santos,PB,5,cartao_credito,10,-7.28,-36.72
6773f9adbc0adbb9a2fb796f,Fogão,eletrodomesticos,1009.7,58.2435261266,2021-10-13,Larissa Alves,SP,3,cartao_credito,4,-22.19,-48.79
6773f9adbc0adbb9a2fb7970,Celular Plus X42,eletronicos,2424.54,129.9878761799,2021-10-13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7971,Mesa de centro,moveis,249.4,22.3741860691,2021-10-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb7972,Jogo de copos,utilidades domesticas,43.16,0.0,2021-10-13,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
6773f9adbc0adbb9a2fb7973,Corda de pular,esporte e lazer,18.56,1.6752763146,2021-10-13,Mariana Ferreira,PR,4,cupom,1,-24.89,-51.55
6773f9adbc0adbb9a2fb7974,Kit banquetas,moveis,445.18,23.9876216276,2022-10-13,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7975,Assistente virtual,eletronicos,267.11,15.1112191003,2022-10-13,Bianca Santos,SP,5,cartao_credito,6,-22.19,-48.79
6773f9adbc0adbb9a2fb7976,Modelagem preditiva,livros,74.5,1.5513399403,2022-10-13,Larissa Alves,SE,3,cartao_credito,4,-10.57,-37.45
6773f9adbc0adbb9a2fb7977,Panela de pressão,utilidades domesticas,126.03,4.2951574173,2022-10-13,Larissa Alves,MT,3,boleto,1,-12.64,-55.42
6773f9adbc0adbb9a2fb7978,Corda de pular,esporte e lazer,32.95,10.8488747381,2022-10-13,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
6773f9adbc0adbb9a2fb7979,Jogo de copos,utilidades domesticas,41.2,3.0821912288,2022-10-13,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb797a,Cama king,moveis,701.25,34.9238919233,2022-10-13,Thiago Silva,MG,5,cartao_credito,10,-18.1,-44.38
6773f9adbc0adbb9a2fb797b,Cama king,moveis,1068.33,54.4697975985,2022-10-13,Felipe Santos,PR,1,cartao_credito,10,-24.89,-51.55
6773f9adbc0adbb9a2fb798d,Guarda roupas,moveis,679.61,36.475964771,2021-11-13,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb798e,Cadeira de escritório,moveis,594.66,38.0434703878,2021-11-13,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb798f,Cubo mágico 8x8,brinquedos,23.65,2.1477065262,2021-11-13,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7990,Violão,instrumentos musicais,529.18,25.7616820793,2021-11-13,Thiago Silva,MG,3,cupom,1,-18.1,-44.38
6773f9adbc0adbb9a2fb7991,Iniciando em programação,livros,74.01,7.1046261708,2021-11-13,Juliana Costa,MA,4,cartao_credito,1,-5.42,-45.44
6773f9adbc0adbb9a2fb7992,Cadeira de escritório,moveis,508.74,24.6733135711,2021-11-13,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
6773f9adbc0adbb9a2fb7993,Dinossauro Rex,brinquedos,21.01,2.0585671256,2021-11-13,Bruno Rodrigues,SC,3,cartao_credito,4,-27.45,-50.95
6773f9adbc0adbb9a2fb7994,Fogão,eletrodomesticos,571.85,30.9803966695,2021-11-13,Rafael Costa,RJ,4,cartao_credito,7,-22.25,-42.66
6773f9adbc0adbb9a2fb7995,Fogão,eletrodomesticos,813.47,40.8992693202,2021-11-13,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb7996,Faqueiro,utilidades domesticas,44.66,8.6199460313,2021-11-13,Bianca Santos,SC,3,boleto,1,-27.45,-50.95
6773f9adbc0adbb9a2fb7997,Cômoda,moveis,350.5,16.2475096209,2021-11-13,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
6773f9adbc0adbb9a2fb7998,Guarda roupas,moveis,658.62,35.9579487801,2021-11-13,João Souza,RS,5,cartao_credito,2,-30.17,-53.5
6773f9adbc0adbb9a2fb7999,Smart TV,eletronicos,1886.35,98.0269016641,2022-11-13,João Souza,ES,5,boleto,1,-19.19,-40.34
6773f9adbc0adbb9a2fb799a,Poltrona,moveis,264.53,11.6698657534,2022-11-13,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb799b,Micro-ondas,eletrodomesticos,833.85,41.984443009,2022-11-13,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb799c,Mesa de jantar,moveis,249.15,13.7927529458,2022-11-13,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
6773f9adbc0adbb9a2fb799d,Micro-ondas,eletrodomesticos,776.66,38.9392475596,2022-11-13,Mariana Ferreira,BA,5,cupom,1,-13.29,-41.71
6773f9adbc0adbb9a2fb79a7,Bicicleta,esporte e lazer,568.07,27.8324575825,2021-12-13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
6773f9adbc0adbb9a2fb79a8,Guarda roupas,moveis,617.69,30.4745733055,2021-12-13,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
6773f9adbc0adbb9a2fb79a9,Faqueiro,utilidades domesticas,71.09,1.369767699,2021-12-13,Rafael Costa,PE,3,cartao_credito,4,-8.38,-37.86
6773f9adbc0adbb9a2fb79aa,Smart TV,eletronicos,1796.72,96.201039266,2021-12-13,Juliana Costa,BA,1,cartao_credito,3,-13.29,-41.71
6773f9adbc0adbb9a2fb79ab,Secadora de roupas,eletrodomesticos,1258.99,64.6218690162,2021-12-13,Felipe Santos,MG,1,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb79ac,Celular Plus X42,eletronicos,1872.98,105.9724857067,2021-12-13,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb79ad,Iniciando em programação,livros,61.18,0.0,2021-12-13,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
6773f9adbc0adbb9a2fb79ae,Fone de ouvido,eletronicos,121.2,7.140547532,2021-12-13,Juliana Costa,RS,1,boleto,1,-30.17,-53.5
6773f9adbc0adbb9a2fb79af,Blocos de montar,brinquedos,49.48,0.0,2021-12-13,Felipe Santos,MT,1,boleto,1,-12.64,-55.42
6773f9adbc0adbb9a2fb79b0,Guitarra,instrumentos musicais,1163.84,62.5020832246,2022-12-13,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb79b1,Bateria,instrumentos musicais,634.08,31.3472914978,2022-12-13,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb79b2,Cama king,moveis,862.95,43.5339304644,2022-12-13,Pedro Gomes,RJ,2,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb79b3,Guarda roupas,moveis,620.03,30.5991712658,2022-12-13,Felipe Santos,BA,3,cartao_credito,10,-13.29,-41.71
6773f9adbc0adbb9a2fb79b4,Celular ABXY,eletronicos,1410.97,81.3718431193,2022-12-13,Rafael Costa,MG,4,cartao_credito,4,-18.1,-44.38
6773f9adbc0adbb9a2fb79b5,Jogo de tabuleiro,brinquedos,254.87,14.2580728987,2022-12-13,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
6773f9adbc0adbb9a2fb79b6,Headset,eletronicos,348.94,18.8631311563,2022-12-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
6773f9adbc0adbb9a2fb79b7,Jogo de panelas,utilidades domesticas,252.88,13.7482251436,2022-12-13,Rafael Costa,MG,4,cartao_credito,6,-18.1,-44.38
6773f9adbc0adbb9a2fb79bf,Celular ABXY,eletronicos,1520.56,78.5496846081,2021-01-14,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
6773f9adbc0adbb9a2fb79c0,TV Led UHD 4K,eletronicos,3213.28,168.681932223,2021-01-14,Isabella Pereira,MG,4,cartao_credito,1,-18.1,-44.38
6773f9adbc0adbb9a2fb79c1,Impressora,eletronicos,377.96,28.202880837,2021-01-14,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
6773f9adbc0adbb9a2fb79c2,Panela de pressão,utilidades domesticas,124.92,4.2360532566,2021-01-14,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
6773f9adbc0adbb9a2fb79c3,Dashboards com Power BI,livros,42.94,0.0,2021-01-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
6773f9adbc0adbb9a2fb79c4,Headset,eletronicos,303.62,13.7512906549,2022-01-14,Beatriz Moraes,DF,3,boleto,1,-15.83,-47.86
6773f9adbc0adbb9a2fb79c5,Bateria,instrumentos musicais,546.01,38.9306830073,2022-01-14,Rafael Costa,RS,5,cartao_credito,2,-30.17,-53.5
6773f9adbc0adbb9a2fb79c6,Cama box,moveis,816.04,41.0361140886,2022-01-14,Camila Ribeiro,PR,3,cartao_credito,10,-24.89,-51.55
6773f9adbc0adbb9a2fb79c7,Guarda roupas,moveis,633.86,34.2822426184,2022-01-14,João Souza,SC,5,cartao_credito,1,-27.45,-50.95
6773f9adbc0adbb9a2fb79c8,Sofá retrátil,moveis,979.4,63.796131773,2022-01-14,Larissa Alves,MA,4,cartao_credito,2,-5.42,-45.44
6773f9adbc0adbb9a2fb79c9,Jogo de copos,utilidades domesticas,39.02,2.3608235208,2022-01-14,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
